assoc_type	tissue	drug	nr	nc	mat_size	min_prox	mean_prox_actual	med_prox	max_prox	mean_prox_null	sd_prox	prox_zs
PPI	Adipose_subcutaneous	quetiapine	66	160	10560	0	3.90984848484848	4	7	3.98953428030303	0.0685860434816343	-1.16183688997731
PPI	Adipose_subcutaneous	quinidine	78	160	12480	0	3.7755608974359	4	9	3.93830681089744	0.0615995695516859	-2.64199757637894
PPI	Adipose_subcutaneous	raloxifene	64	160	10240	0	3.78544921875	4	9	3.89923271484375	0.0679662831098375	-1.67411679567454
PPI	Adipose_subcutaneous	rifampicin	77	160	12320	0	3.72970779220779	4	7	3.94408433441559	0.0625956713882962	-3.42478221661639
PPI	Adipose_subcutaneous	rimexolone	63	160	10080	0	3.77103174603175	4	7	3.95100406746032	0.0663780189119084	-2.7113240855744
PPI	Adipose_subcutaneous	risperidone	58	160	9280	0	3.77564655172414	4	8	3.90131875	0.0693070361047759	-1.8132675315371
PPI	Adipose_subcutaneous	ropinirole	74	160	11840	0	3.68741554054054	4	7	3.89679974662162	0.0626368738536823	-3.3428265684235
PPI	Adipose_subcutaneous	rosiglitazone	61	160	9760	0	3.88135245901639	4	9	4.02012254098361	0.0727006765010228	-1.90878666672747
PPI	Adipose_subcutaneous	rosuvastatin	62	160	9920	0	3.72752016129032	4	8	3.88650262096774	0.0673787829575489	-2.35953296718917
PPI	Adipose_subcutaneous	rucaparib	77	160	12320	0	3.76063311688312	4	7	3.96817167207792	0.0623567924938762	-3.32824295308617
PPI	Adipose_subcutaneous	salmeterol	74	160	11840	0	3.83817567567568	4	9	3.94634527027027	0.0636829072907827	-1.69856558370799
PPI	Adipose_subcutaneous	saquinavir	70	160	11200	0	3.79223214285714	4	7	3.95171848214285	0.0647282515947904	-2.46393708089199
PPI	Adipose_subcutaneous	sertraline	62	160	9920	0	3.87570564516129	4	9	3.94441219758065	0.0680663220567961	-1.00940597851063
PPI	Adipose_subcutaneous	sildenafil	73	160	11680	0	3.61618150684932	4	7	3.91959794520548	0.0620025039872298	-4.89361588394321
PPI	Adipose_subcutaneous	simvastatin	76	160	12160	0	3.55896381578947	4	7	3.84256628289473	0.0620462458837358	-4.57082395664491
PPI	Adipose_subcutaneous	sirolimus	79	160	12640	0	3.69272151898734	4	8	3.88546273734177	0.0596321387216533	-3.23217014325268
PPI	Adipose_subcutaneous	sorafenib	79	160	12640	0	3.75324367088608	4	7	3.93948686708861	0.06245615258238	-2.98198317542654
PPI	Adipose_subcutaneous	spironolactone	66	160	10560	0	3.76458333333333	4	7	3.9322571969697	0.0673880812198784	-2.48818278545834
PPI	Adipose_subcutaneous	tacrolimus	74	160	11840	0	3.73555743243243	4	8	3.97644983108108	0.0626454209908963	-3.84533130815191
PPI	Adipose_subcutaneous	tadalafil	54	160	8640	0	3.80532407407407	4	7	3.99368831018518	0.0757257057104694	-2.48745435045933
PPI	Adipose_subcutaneous	tamoxifen	76	160	12160	0	3.63495065789474	4	7	3.89827236842106	0.0639380058205095	-4.11839104374841
PPI	Adipose_subcutaneous	telmisartan	71	160	11360	0	3.88926056338028	4	7	3.94888873239437	0.065005927362851	-0.917272800082628
PPI	Adipose_subcutaneous	temsirolimus	88	160	14080	0	3.69417613636364	4	7	3.92228657670455	0.0586301694811276	-3.89066656910034
PPI	Adipose_subcutaneous	terazosin	68	160	10880	0	3.66792279411765	4	7	3.91432601102941	0.0661419534844007	-3.72536951104525
PPI	Adipose_subcutaneous	testosterone	62	160	9920	0	3.82681451612903	4	7	3.9521064516129	0.0676388547575024	-1.85236630532945
PPI	Adipose_subcutaneous	thalidomide	55	160	8800	0	3.70022727272727	4	7	3.88277681818182	0.0700608435243902	-2.60558589179702
PPI	Adipose_subcutaneous	thioridazine	77	160	12320	0	3.7273538961039	4	7	3.93287524350649	0.0606004868737211	-3.39141412891376
PPI	Adipose_subcutaneous	tibolone	76	160	12160	0	3.67360197368421	4	8	3.98554432565789	0.0665435923540079	-4.68778947662106
PPI	Adipose_subcutaneous	timolol	63	160	10080	0	3.75386904761905	4	7	3.96954236111111	0.0696982846215208	-3.09438481396236
PPI	Adipose_subcutaneous	toremifene	80	160	12800	0	3.88921875	4	9	3.956249765625	0.064681690364628	-1.03632133370554
PPI	Adipose_subcutaneous	tretinoin	71	160	11360	0	3.72244718309859	4	8	3.93337834507042	0.0654380344998279	-3.22337251697841
PPI	Adipose_subcutaneous	triamcinolone	66	160	10560	0	3.74829545454546	4	9	3.8551709280303	0.063463212872429	-1.68405393687956
PPI	Adipose_subcutaneous	triclosan	82	160	13120	0	3.75899390243902	4	9	3.95096958841464	0.0613114811726337	-3.13115394219685
PPI	Adipose_subcutaneous	trimipramine	69	160	11040	0	3.71539855072464	4	7	3.91149048913044	0.0644393319904853	-3.04304734932313
PPI	Adipose_subcutaneous	troglitazone	60	160	9600	0	3.8146875	4	8	3.94088927083333	0.068895463212367	-1.83178637531355
PPI	Adipose_subcutaneous	valdecoxib	76	160	12160	0	3.68396381578947	4	8	3.94065838815789	0.0622976616397389	-4.12045276840178
PPI	Adipose_subcutaneous	vardenafil	69	160	11040	0	3.80144927536232	4	8	3.93546711956521	0.0679414173467652	-1.97255002083454
PPI	Adipose_subcutaneous	vemurafenib	86	160	13760	0	3.7124273255814	4	7	3.95042783430233	0.0634209311939895	-3.7527123023934
PPI	Adipose_subcutaneous	verapamil	74	160	11840	0	3.6652027027027	4	8	3.87374577702703	0.0605466207123685	-3.4443387900215
PPI	Adipose_subcutaneous	vorinostat	99	160	15840	0	3.67436868686869	4	9	3.91260082070708	0.0592686864047944	-4.0195278196535
PPI	Adipose_subcutaneous	warfarin	70	160	11200	0	3.74107142857143	4	7	3.89318401785714	0.0645648566171081	-2.35596572587143
PPI	Adipose_subcutaneous	xanthinol	63	160	10080	0	3.90952380952381	4	9	3.98197380952381	0.0675183696700647	-1.07304131237224
PPI	Adipose_subcutaneous	ziprasidone	70	160	11200	0	3.764375	4	7	3.99734857142857	0.0676049872580368	-3.44610036740854
PPI	Adipose_visceral	acitretin	75	27	2025	0	4.00246913580247	4	8	3.94119308641976	0.105670769033291	0.579877008024855
PPI	Adipose_visceral	acyclovir	74	27	1998	1	3.76076076076076	4	6	3.98530980980981	0.102690314667805	-2.18666239143826
PPI	Adipose_visceral	afatinib	70	27	1890	0	3.77830687830688	4	6	4.03516825396826	0.106896610294208	-2.40289542347909
PPI	Adipose_visceral	alclometasone	60	27	1620	1	3.91172839506173	4	7	3.9831524691358	0.105449183364102	-0.677331694712629
PPI	Adipose_visceral	alitretinoin	71	27	1917	0	3.93792383933229	4	6	3.98943974960876	0.101294249990308	-0.508576846972055
PPI	Adipose_visceral	alprostadil	70	27	1890	1	3.81164021164021	4	6	3.93848888888889	0.103713937036999	-1.2230629833619
PPI	Adipose_visceral	amcinonide	57	27	1539	0	3.97011046133853	4	7	3.97421442495127	0.108526557248326	-0.0378152934801893
PPI	Adipose_visceral	aminoglutethimide	82	27	2214	0	3.85772357723577	4	7	3.96767570009034	0.103831688068519	-1.05894573130712
PPI	Adipose_visceral	amiodarone	87	27	2349	1	3.83652618135377	4	6	3.98852277564922	0.100174032656286	-1.51732530142793
PPI	Adipose_visceral	amlodipine	72	27	1944	1	3.89454732510288	4	7	3.99865483539094	0.102054352489204	-1.02011827765086
PPI	Adipose_visceral	amoxapine	70	27	1890	1	3.7978835978836	4	6	3.98205238095238	0.10387570540196	-1.77297263451657
PPI	Adipose_visceral	atomoxetine	75	27	2025	1	3.76987654320988	4	8	3.94486518518518	0.102702877836639	-1.70383387166268
PPI	Adipose_visceral	atorvastatin	59	27	1593	1	3.79535467671061	4	7	3.9460527306968	0.105571328355993	-1.42745247533522
PPI	Adipose_visceral	auranofin	81	27	2187	0	3.83173296753544	4	6	3.96285505258345	0.102926845059919	-1.27393475406418
PPI	Adipose_visceral	balsalazide	69	27	1863	1	3.85131508319914	4	7	4.01460332796565	0.102011403914714	-1.60068618311563
PPI	Adipose_visceral	belinostat	91	27	2457	0	3.82132682132682	4	7	3.99214245014245	0.101243462719043	-1.68717687273947
PPI	Adipose_visceral	benzthiazide	68	27	1836	2	4.00326797385621	4	7	4.05628540305011	0.103077946257806	-0.514343088106343
PPI	Adipose_visceral	benzylpenicillin	93	27	2511	1	3.80565511748307	4	6	3.989486260454	0.0987805280683859	-1.86100587398828
PPI	Adipose_visceral	betamethasone	84	27	2268	0	3.99779541446208	4	8	3.98431790123457	0.102781274050827	0.131128100444108
PPI	Adipose_visceral	bosutinib	61	27	1647	1	3.75106253794778	4	6	3.89821007893139	0.106083654390086	-1.38708966833406
PPI	Adipose_visceral	brinzolamide	65	27	1755	1	3.95840455840456	4	9	3.96796581196581	0.104795788376058	-0.0912370020724451
PPI	Adipose_visceral	budesonide	67	27	1809	1	3.89110005527916	4	6	4.00661967938088	0.104823339247508	-1.1020410619524
PPI	Adipose_visceral	bupropion	65	27	1755	1	3.9019943019943	4	8	3.9822113960114	0.104836353277452	-0.765164864184121
PPI	Adipose_visceral	buspirone	65	27	1755	1	3.91509971509972	4	8	4.02237207977208	0.108864431288113	-0.985375695285274
PPI	Adipose_visceral	cabergoline	78	27	2106	1	3.87511870845204	4	7	3.99021462488129	0.103538963224855	-1.111619363807
PPI	Adipose_visceral	caffeine	81	27	2187	1	3.86831275720165	4	7	3.99304389574759	0.104606966334973	-1.1923788913496
PPI	Adipose_visceral	capsaicin	75	27	2025	1	3.97086419753086	4	7	3.99782024691358	0.102357690696938	-0.26335148047187
PPI	Adipose_visceral	carvedilol	74	27	1998	0	3.96546546546547	4	7	4.00779629629629	0.105565735302372	-0.400990252278083
PPI	Adipose_visceral	celecoxib	58	27	1566	1	3.92273307790549	4	6	3.97125798212006	0.107694608754636	-0.450578768758292
PPI	Adipose_visceral	chloroquine	68	27	1836	1	3.88235294117647	4	6	3.98985076252723	0.104794379719939	-1.02579758225628
PPI	Adipose_visceral	chlorpromazine	63	27	1701	1	3.81834215167549	4	6	4.01925161669606	0.104687562784308	-1.91913403729259
PPI	Adipose_visceral	clomifene	85	27	2295	1	3.96252723311547	4	7	4.03446361655773	0.101544167375004	-0.708424573285413
PPI	Adipose_visceral	clonidine	54	27	1458	1	3.96844993141289	4	6	4.03344444444444	0.107928477276814	-0.602199851896848
PPI	Adipose_visceral	curcumin	77	27	2079	1	3.83694083694084	4	7	4.02670899470899	0.105257252621088	-1.8028986415909
PPI	Adipose_visceral	danazol	52	27	1404	1	3.92735042735043	4	6	4.00548433048433	0.106152457247127	-0.736053645484637
PPI	Adipose_visceral	dasatinib	63	27	1701	0	3.81069958847737	4	7	3.97420164609054	0.106113365184861	-1.54082435636955
PPI	Adipose_visceral	desipramine	79	27	2133	1	3.86263478668542	4	6	3.98803750586029	0.102784408047998	-1.22005585824175
PPI	Adipose_visceral	desoximetasone	72	27	1944	2	3.89094650205761	4	6	3.97673611111111	0.101717961018004	-0.843406692337404
PPI	Adipose_visceral	dexamethasone	72	27	1944	1	3.92283950617284	4	6	3.99695010288066	0.103380856899038	-0.716869630711194
PPI	Adipose_visceral	dextromethorphan	73	27	1971	1	3.97869101978691	4	7	4.02981024860477	0.105414502681579	-0.484935445479203
PPI	Adipose_visceral	diclofenamide	60	27	1620	0	3.79876543209877	4	6	4.01572654320988	0.108626097355116	-1.99732031614677
PPI	Adipose_visceral	dienestrol	67	27	1809	0	3.97346600331675	4	7	4.02968877833057	0.10582520196889	-0.53127963819382
PPI	Adipose_visceral	diethylstilbestrol	72	27	1944	1	3.97633744855967	4	7	3.969454218107	0.103017782251373	0.066815944803338
PPI	Adipose_visceral	diflorasone	72	27	1944	0	3.89711934156379	4	7	3.91262139917696	0.102071230165179	-0.151874897442535
PPI	Adipose_visceral	digitoxin	81	27	2187	0	3.80155464106081	4	8	3.92971970736168	0.100560500739658	-1.27450704161346
PPI	Adipose_visceral	digoxin	95	27	2565	1	3.79493177387914	4	6	3.9326074074074	0.0960329271633371	-1.43362946017562
PPI	Adipose_visceral	dihydroergocristine	75	27	2025	1	3.99506172839506	4	7	3.9371274074074	0.100812884041147	0.57467179456957
PPI	Adipose_visceral	diltiazem	59	27	1593	0	3.98179535467671	4	8	3.97814940364093	0.110302807817937	0.0330540183691238
PPI	Adipose_visceral	dinoprostone	70	27	1890	1	3.98042328042328	4	7	4.03292698412699	0.107301717901828	-0.489309069140408
PPI	Adipose_visceral	dipyridamole	69	27	1863	1	3.85882984433709	4	7	3.95722168545357	0.104936017690797	-0.937636507289613
PPI	Adipose_visceral	disopyramide	95	27	2565	1	3.83703703703704	4	7	4.00949668615985	0.0980168293628362	-1.75949018391937
PPI	Adipose_visceral	dobutamine	63	27	1701	1	3.85302763080541	4	7	4.02362727807172	0.106430220048365	-1.60292487593077
PPI	Adipose_visceral	doconexent	70	27	1890	0	3.95291005291005	4	7	3.97355873015873	0.103189481075295	-0.200104478029242
PPI	Adipose_visceral	donepezil	68	27	1836	0	3.9520697167756	4	7	4.02241448801743	0.107222041996451	-0.656066326774104
PPI	Adipose_visceral	dosulepin	57	27	1539	1	4.00324886289799	4	7	4.0071624431449	0.107859596474517	-0.0362840245544162
PPI	Adipose_visceral	doxepin	60	27	1620	1	3.85555555555556	4	6	4.0083512345679	0.11014622003198	-1.38720764968582
PPI	Adipose_visceral	doxorubicin	77	27	2079	0	3.87542087542088	4	7	3.94766955266955	0.100395655249421	-0.719639481102812
PPI	Adipose_visceral	duloxetine	75	27	2025	1	3.88987654320988	4	6	4.00535950617284	0.105602165219395	-1.09356624197086
PPI	Adipose_visceral	dydrogesterone	56	27	1512	1	3.8531746031746	4	6	3.97033597883598	0.111859683270715	-1.04739591813285
PPI	Adipose_visceral	erlotinib	76	27	2052	0	3.92202729044834	4	7	3.99919395711501	0.101820990148897	-0.757866001438662
PPI	Adipose_visceral	escitalopram	74	27	1998	1	3.99349349349349	4	7	4.00232182182182	0.10095638503038	-0.0874469537085055
PPI	Adipose_visceral	estradiol	62	27	1674	0	3.84289127837515	4	6	4.00796296296296	0.107743595220472	-1.53207886046525
PPI	Adipose_visceral	estriol	85	27	2295	1	3.8082788671024	4	6	3.97131111111111	0.101264408071149	-1.60996590128846
PPI	Adipose_visceral	etodolac	70	27	1890	0	3.92592592592593	4	7	3.97110211640211	0.104826043015774	-0.430963424512569
PPI	Adipose_visceral	etomidate	75	27	2025	1	3.81728395061728	4	7	3.94383308641975	0.0997840444403515	-1.26823017158939
PPI	Adipose_visceral	everolimus	77	27	2079	2	3.75613275613276	4	6	4.00960702260702	0.107862373768441	-2.34997856637588
PPI	Adipose_visceral	fenoldopam	55	27	1485	1	3.78585858585859	4	6	3.96946127946129	0.108856431729525	-1.68664993593485
PPI	Adipose_visceral	fenoterol	69	27	1863	1	3.93827160493827	4	8	3.99731400966183	0.106162012461804	-0.556153781888815
PPI	Adipose_visceral	fexofenadine	70	27	1890	1	3.894708994709	4	7	3.95063597883598	0.10608789648154	-0.527175917157633
PPI	Adipose_visceral	flecainide	60	27	1620	1	4.10679012345679	4	8	4.0530475308642	0.106487770069799	0.50468323787195
PPI	Adipose_visceral	flunisolide	65	27	1755	0	3.87692307692308	4	7	3.91304444444444	0.102939200090437	-0.350900021465348
PPI	Adipose_visceral	fluoxetine	82	27	2214	0	3.68112014453478	4	6	3.91069105691057	0.100794432638286	-2.27761500676962
PPI	Adipose_visceral	fluticasone	68	27	1836	0	3.87363834422658	4	7	3.96556263616558	0.106110559666221	-0.866306729774635
PPI	Adipose_visceral	fluvastatin	75	27	2025	1	3.88888888888889	4	6	3.96721283950618	0.102452817146287	-0.764488013106123
PPI	Adipose_visceral	fostamatinib	72	27	1944	1	3.86522633744856	4	6	3.99669135802469	0.103753140333301	-1.26709437568643
PPI	Adipose_visceral	fulvestrant	70	27	1890	0	3.88571428571429	4	8	4.01903174603174	0.106174735996299	-1.25564202318429
PPI	Adipose_visceral	gefitinib	70	27	1890	1	4.00952380952381	4	7	4.01126243386244	0.104611984649959	-0.0166197433730643
PPI	Adipose_visceral	iloprost	52	27	1404	0	3.92165242165242	4	6	4.01182051282051	0.112875977447011	-0.798824455012305
PPI	Adipose_visceral	imatinib	74	27	1998	0	3.89439439439439	4	8	4.00813513513513	0.103637717501294	-1.0974840384662
PPI	Adipose_visceral	ipratropium	81	27	2187	0	3.80018289894833	4	7	3.97721399176955	0.102739319779071	-1.72310945022709
PPI	Adipose_visceral	irbesartan	74	27	1998	1	3.92342342342342	4	7	4.01177727727727	0.103110850142412	-0.856882216874555
PPI	Adipose_visceral	isotretinoin	75	27	2025	1	3.88395061728395	4	7	3.9728775308642	0.102307918924391	-0.869208508150478
PPI	Adipose_visceral	itraconazole	56	27	1512	1	3.85648148148148	4	6	4.00971825396825	0.108401861265451	-1.41359909043931
PPI	Adipose_visceral	labetalol	74	27	1998	1	3.88088088088088	4	8	3.99940590590591	0.104413273616812	-1.13515284905257
PPI	Adipose_visceral	lamivudine	51	27	1377	0	3.81190994916485	4	6	3.97676543209876	0.111245825088845	-1.48190264940056
PPI	Adipose_visceral	lapatinib	71	27	1917	1	3.88210745957225	4	7	4.04692801251956	0.104879861877237	-1.5715176392989
PPI	Adipose_visceral	levonorgestrel	64	27	1728	1	3.92071759259259	4	7	4.01865972222222	0.10783066387953	-0.908295712053231
PPI	Adipose_visceral	lopinavir	67	27	1809	1	3.95522388059702	4	8	4.02167274737424	0.103694446449051	-0.640814132798031
PPI	Adipose_visceral	losartan	67	27	1809	0	3.98175787728027	4	7	4.00007296849088	0.104161239686859	-0.175834036400397
PPI	Adipose_visceral	lovastatin	70	27	1890	1	3.93227513227513	4	7	3.92533015873016	0.100727182358872	0.0689483551741438
PPI	Adipose_visceral	lypressin	68	27	1836	1	3.78867102396514	4	6	3.94665795206972	0.106277805975966	-1.48654675972806
PPI	Adipose_visceral	maprotiline	76	27	2052	1	3.83869395711501	4	8	3.97315350877193	0.0991817480352114	-1.3556884640628
PPI	Adipose_visceral	medrysone	70	27	1890	0	3.92116402116402	4	7	3.96624338624339	0.10796686912886	-0.417529612955316
PPI	Adipose_visceral	mephentermine	71	27	1917	1	3.82785602503912	4	6	4.02090766823161	0.106853439691645	-1.80669563609364
PPI	Adipose_visceral	mestranol	68	27	1836	0	4.02178649237473	4	6	4.00684477124183	0.103859382864644	0.14386491350881
PPI	Adipose_visceral	methylprednisolone	72	27	1944	1	3.91718106995885	4	7	3.99389146090535	0.0996717953442076	-0.769629870532456
PPI	Adipose_visceral	metoclopramide	71	27	1917	0	3.92331768388106	4	7	4.00491444966092	0.106692595113828	-0.76478377616372
PPI	Adipose_visceral	metoprolol	72	27	1944	1	4.00360082304527	4	7	4.04170576131687	0.103980932788752	-0.366460823630181
PPI	Adipose_visceral	midostaurin	71	27	1917	0	3.77412623891497	4	6	3.92888210745957	0.103348122572938	-1.49742312382483
PPI	Adipose_visceral	mifepristone	55	27	1485	1	3.96026936026936	4	7	3.97010168350168	0.108577231887072	-0.0905560315126303
PPI	Adipose_visceral	mirtazapine	71	27	1917	0	3.80281690140845	4	7	3.98730881585811	0.102620598252625	-1.79780587514691
PPI	Adipose_visceral	mitotane	84	27	2268	1	3.89153439153439	4	7	4.02669797178131	0.10203747207744	-1.32464649990877
PPI	Adipose_visceral	molsidomine	69	27	1863	1	3.74342458400429	4	6	3.93472517444981	0.101934987948252	-1.87669213776368
PPI	Adipose_visceral	nadolol	67	27	1809	0	3.93642896627971	4	7	4.04327915975677	0.105944472938099	-1.00854901170248
PPI	Adipose_visceral	naloxone	66	27	1782	1	3.86980920314254	4	6	3.95524242424242	0.105448493605534	-0.810189109191753
PPI	Adipose_visceral	nelfinavir	70	27	1890	1	3.87142857142857	4	7	4.04302645502646	0.10614642632718	-1.6166147984009
PPI	Adipose_visceral	neratinib	73	27	1971	1	3.81126331811263	4	6	3.92875139523085	0.103699850668376	-1.13296283804629
PPI	Adipose_visceral	niacin	72	27	1944	1	3.83847736625514	4	7	3.97568261316873	0.1027830486101	-1.33490151118272
PPI	Adipose_visceral	nicardipine	69	27	1863	1	3.92055823939882	4	7	4.05600751476114	0.104217622833582	-1.29967726838876
PPI	Adipose_visceral	nicotinamide	80	27	2160	0	3.83842592592593	4	7	3.99640694444444	0.10404115788406	-1.51844733114715
PPI	Adipose_visceral	nifedipine	69	27	1863	1	3.82125603864734	4	6	4.0157627482555	0.104768934849136	-1.85653037217801
PPI	Adipose_visceral	nimodipine	66	27	1782	0	3.95454545454545	4	7	4.00056509539843	0.104922439793759	-0.438606278537164
PPI	Adipose_visceral	nitrendipine	83	27	2241	1	3.99330655957162	4	8	3.9673770638108	0.102364134233231	0.25330645303697
PPI	Adipose_visceral	norethisterone	59	27	1593	1	3.93094789704959	4	7	4.02501381042059	0.107274368848551	-0.876872214497027
PPI	Adipose_visceral	norgestimate	63	27	1701	1	3.89594356261023	4	6	4.00380188124633	0.103297877126631	-1.04414845334991
PPI	Adipose_visceral	norgestrel	59	27	1593	1	3.88700564971751	4	7	3.98715756434401	0.106889166395578	-0.936969741684163
PPI	Adipose_visceral	nortriptyline	77	27	2079	1	3.88744588744589	4	7	4.01538624338624	0.102465042573313	-1.24862443548794
PPI	Adipose_visceral	olaparib	66	27	1782	0	3.86139169472503	4	6	4.04117452300786	0.106451376892396	-1.68887273731141
PPI	Adipose_visceral	oxybenzone	56	27	1512	2	3.93386243386243	4	6	4.03351058201058	0.108905725046058	-0.914994580000336
PPI	Adipose_visceral	oxymetazoline	60	27	1620	0	4.07407407407407	4	7	4.04367839506172	0.110885851360585	0.274116838527103
PPI	Adipose_visceral	palbociclib	87	27	2349	1	3.84206045125585	4	7	4.00206853980417	0.102846327740734	-1.5557977816348
PPI	Adipose_visceral	panobinostat	98	27	2646	0	3.859410430839	4	7	3.97817309145881	0.0998150536476451	-1.18982714810785
PPI	Adipose_visceral	paroxetine	68	27	1836	0	3.95261437908497	4	8	4.03436437908496	0.105015556520563	-0.778456094588066
PPI	Adipose_visceral	pemetrexed	76	27	2052	1	3.78460038986355	4	6	4.0120828460039	0.106802657121001	-2.12993255291979
PPI	Adipose_visceral	pergolide	58	27	1566	2	3.92528735632184	4	7	4.07830651340996	0.106872222317632	-1.43179540735418
PPI	Adipose_visceral	phenformin	60	27	1620	2	3.96975308641975	4	6	4.01732283950618	0.104663765928934	-0.454500682869847
PPI	Adipose_visceral	phenolphthalein	65	27	1755	1	3.94301994301994	4	7	4.00394074074074	0.104645091728101	-0.582165839933422
PPI	Adipose_visceral	pindolol	59	27	1593	1	3.90458254865035	4	7	3.95985122410546	0.108253789474404	-0.510547258654423
PPI	Adipose_visceral	pioglitazone	71	27	1917	1	3.95513823682838	4	8	3.98577464788733	0.103489645708243	-0.296033587218186
PPI	Adipose_visceral	pitavastatin	84	27	2268	0	3.8179012345679	4	7	3.96925705467373	0.101629315373606	-1.48929292251375
PPI	Adipose_visceral	pizotifen	75	27	2025	0	3.9283950617284	4	6	3.98441037037038	0.102109830343223	-0.548579000216683
PPI	Adipose_visceral	pravastatin	63	27	1701	0	3.98236331569665	4	7	4.06361434450323	0.108120285613388	-0.751487367478049
PPI	Adipose_visceral	prednicarbate	71	27	1917	0	3.89358372456964	4	7	3.96393114241002	0.107748725872677	-0.652883987913761
PPI	Adipose_visceral	prednisone	62	27	1674	1	3.94922341696535	4	8	4.00629211469534	0.107677237213201	-0.529997789755632
PPI	Adipose_visceral	procaterol	60	27	1620	0	3.91049382716049	4	7	3.93909444444445	0.106909342524597	-0.267522151091516
PPI	Adipose_visceral	prochlorperazine	74	27	1998	1	3.97697697697698	4	8	4.00732582582583	0.102436806061366	-0.296268987834989
PPI	Adipose_visceral	progesterone	62	27	1674	1	3.98028673835125	4	7	4.02223357228196	0.108188161040679	-0.387721110398932
PPI	Adipose_visceral	promethazine	75	27	2025	1	3.90469135802469	4	6	4.0024212345679	0.102802521134379	-0.950656418391354
PPI	Adipose_visceral	propranolol	64	27	1728	0	3.93287037037037	4	7	4.00750173611111	0.105913218017554	-0.704646380665831
PPI	Adipose_visceral	pseudoephedrine	81	27	2187	1	3.88203017832648	4	6	3.98911888431642	0.10044238792029	-1.06617045061617
PPI	Adipose_visceral	quetiapine	63	27	1701	0	3.93180482069371	4	7	4.02936155202822	0.107774615706257	-0.905192105721853
PPI	Adipose_visceral	quinidine	71	27	1917	1	3.85967657798644	4	7	3.99733072509129	0.105481693391326	-1.30500509310338
PPI	Adipose_visceral	raloxifene	61	27	1647	1	3.85913782635094	4	7	3.95780813600486	0.105079951864938	-0.939002234990964
PPI	Adipose_visceral	rifampicin	80	27	2160	1	3.85138888888889	4	6	4.01235416666667	0.1043525004566	-1.54251481347804
PPI	Adipose_visceral	rimexolone	59	27	1593	1	3.86880100439423	4	6	4.00634149403641	0.108191334991399	-1.2712708430219
PPI	Adipose_visceral	risperidone	61	27	1647	0	3.98907103825137	4	7	3.95916939890711	0.104938146321714	0.284945373940464
PPI	Adipose_visceral	ropinirole	77	27	2079	1	3.89321789321789	4	6	3.98861183261183	0.10293598949814	-0.926730678541384
PPI	Adipose_visceral	rosiglitazone	59	27	1593	1	4.08788449466416	4	7	4.06999058380414	0.109836357808002	0.162914277358864
PPI	Adipose_visceral	rosuvastatin	62	27	1674	0	3.92891278375149	4	7	3.94615292712067	0.103809302751319	-0.166075129224979
PPI	Adipose_visceral	rucaparib	75	27	2025	1	3.82617283950617	4	6	4.02609975308642	0.106451252353913	-1.87810767050033
PPI	Adipose_visceral	salmeterol	70	27	1890	1	3.92328042328042	4	7	3.98866772486773	0.102838117234481	-0.635827486400011
PPI	Adipose_visceral	saquinavir	82	27	2214	1	3.95392953929539	4	7	4.01770370370371	0.100971782387369	-0.631603829312001
PPI	Adipose_visceral	sertraline	70	27	1890	2	3.91164021164021	4	6	4.03173174603175	0.106533770224584	-1.12726259606109
PPI	Adipose_visceral	sildenafil	67	27	1809	1	3.85461580983969	4	8	3.96907683803206	0.103008432594568	-1.11118114613857
PPI	Adipose_visceral	simvastatin	75	27	2025	0	3.7279012345679	4	6	3.92018814814815	0.0988446966732887	-1.94534375694243
PPI	Adipose_visceral	sirolimus	73	27	1971	1	3.85540334855403	4	7	3.95526281075596	0.104447420156914	-0.956073994474048
PPI	Adipose_visceral	sorafenib	71	27	1917	1	3.90610328638498	4	6	3.97756442357851	0.104025961622018	-0.686954833959494
PPI	Adipose_visceral	spironolactone	76	27	2052	0	3.89424951267057	4	6	3.99425243664718	0.10448517013993	-0.957101604396902
PPI	Adipose_visceral	tacrolimus	77	27	2079	0	3.86483886483886	4	6	4.02953823953824	0.105933346579887	-1.55474531879512
PPI	Adipose_visceral	tadalafil	57	27	1539	2	3.92982456140351	4	6	4.05150097465887	0.109933218880976	-1.10682116373849
PPI	Adipose_visceral	tamoxifen	75	27	2025	1	3.84740740740741	4	7	3.97051111111112	0.105998850719353	-1.16136828718685
PPI	Adipose_visceral	telmisartan	62	27	1674	1	4.0352449223417	4	7	3.99733572281959	0.107074873952443	0.354043839817618
PPI	Adipose_visceral	temsirolimus	80	27	2160	1	3.80092592592593	4	7	3.98971898148148	0.0994736601693893	-1.89792006480975
PPI	Adipose_visceral	terazosin	71	27	1917	1	3.84820031298905	4	7	3.96241731872718	0.100526053261637	-1.13619307664313
PPI	Adipose_visceral	testosterone	60	27	1620	2	3.9179012345679	4	7	4.00636111111111	0.108921174964902	-0.812145816198866
PPI	Adipose_visceral	thalidomide	62	27	1674	1	3.8715651135006	4	7	3.94620250896057	0.103841545876715	-0.71876236847035
PPI	Adipose_visceral	thioridazine	74	27	1998	1	3.9044044044044	4	7	3.97194344344344	0.102441614192409	-0.659292998958276
PPI	Adipose_visceral	tibolone	70	27	1890	1	3.76349206349206	4	6	4.06390211640212	0.106160283856659	-2.82977816181881
